edge_u,edge_v,baseline_Kc,new_Kc,delta,is_braess,timestamp,code_version,seed_root,seed_child,run_id,graph_type,graph_params_json,n,K_start,K_min,K_step,onset_eps,onset_minrun,add_weight,omega_json,edges_json,pos_json
1,8,1.8100000000000638,1.8800000000000638,0.07000000000000006,True,2025-10-10T14:10:17.906036,2025-10-10_single_edge_only_v2,5567376058526621140,7477489296161016485,run_7477489296161016485,rgn,"{""n"": 18, ""radius"": 21.577328113985455, ""box_size"": 100.0, ""weight_low"": 1.0, ""weight_high"": 1.0}",18,5.0,0.4,0.01,0.05,3,1.0,"[0.2587892719424457, -1.4021663084040734, -0.4528757877346627, 2.371561016987971, 1.4331000534840492, 0.35576305866275254, -0.834506406155896, -1.0835042193739761, 0.8318951125649948, -0.03024413539127702, -1.134498491437163, -0.5436496665241864, 1.4459983603457414, -0.5975090249662453, -1.008677103635358, 0.4606070512434964, 0.4329189920245213, -0.8815368892564475]","[[0, 1, 1.0], [0, 3, 1.0], [2, 8, 1.0], [2, 12, 1.0], [3, 4, 1.0], [4, 6, 1.0], [4, 13, 1.0], [4, 14, 1.0], [4, 17, 1.0], [5, 9, 1.0], [5, 16, 1.0], [6, 13, 1.0], [6, 14, 1.0], [6, 17, 1.0], [7, 13, 1.0], [8, 9, 1.0], [9, 16, 1.0], [10, 11, 1.0], [10, 15, 1.0], [11, 12, 1.0], [12, 14, 1.0], [14, 17, 1.0]]","{""0"": [34.68884439495454, 21.87774601749234], ""1"": [7.10727786020805, 20.24396004888427], ""2"": [60.092071200319744, 68.64977704431313], ""3"": [39.29169400447318, 23.98724788391441], ""4"": [62.766263010626524, 28.089962638149892], ""5"": [10.004965197054949, 97.73024936277372], ""6"": [63.63189332665282, 25.881615298964245], ""7"": [71.74516088359985, 4.335349229462093], ""8"": [39.791523424936294, 93.46690136339437], ""9"": [13.309662163907888, 88.82435792294238], ""10"": [85.14033614776773, 86.66302022907475], ""11"": [85.20045792803187, 70.49075637780638], ""12"": [61.82333681414997, 67.27874715237124], ""13"": [72.52725835839077, 11.990967888884507], ""14"": [70.14845965973046, 38.19835353433333], ""15"": [81.20730722867516, 98.0720686991372], ""16"": [7.666839168620109, 97.15733800403592], ""17"": [80.1181450792805, 39.49383531398005]}"
1,16,1.8100000000000638,1.9000000000000639,0.09000000000000008,True,2025-10-10T14:10:17.906036,2025-10-10_single_edge_only_v2,5567376058526621140,7477489296161016485,run_7477489296161016485,rgn,"{""n"": 18, ""radius"": 21.577328113985455, ""box_size"": 100.0, ""weight_low"": 1.0, ""weight_high"": 1.0}",18,5.0,0.4,0.01,0.05,3,1.0,"[0.2587892719424457, -1.4021663084040734, -0.4528757877346627, 2.371561016987971, 1.4331000534840492, 0.35576305866275254, -0.834506406155896, -1.0835042193739761, 0.8318951125649948, -0.03024413539127702, -1.134498491437163, -0.5436496665241864, 1.4459983603457414, -0.5975090249662453, -1.008677103635358, 0.4606070512434964, 0.4329189920245213, -0.8815368892564475]","[[0, 1, 1.0], [0, 3, 1.0], [2, 8, 1.0], [2, 12, 1.0], [3, 4, 1.0], [4, 6, 1.0], [4, 13, 1.0], [4, 14, 1.0], [4, 17, 1.0], [5, 9, 1.0], [5, 16, 1.0], [6, 13, 1.0], [6, 14, 1.0], [6, 17, 1.0], [7, 13, 1.0], [8, 9, 1.0], [9, 16, 1.0], [10, 11, 1.0], [10, 15, 1.0], [11, 12, 1.0], [12, 14, 1.0], [14, 17, 1.0]]","{""0"": [34.68884439495454, 21.87774601749234], ""1"": [7.10727786020805, 20.24396004888427], ""2"": [60.092071200319744, 68.64977704431313], ""3"": [39.29169400447318, 23.98724788391441], ""4"": [62.766263010626524, 28.089962638149892], ""5"": [10.004965197054949, 97.73024936277372], ""6"": [63.63189332665282, 25.881615298964245], ""7"": [71.74516088359985, 4.335349229462093], ""8"": [39.791523424936294, 93.46690136339437], ""9"": [13.309662163907888, 88.82435792294238], ""10"": [85.14033614776773, 86.66302022907475], ""11"": [85.20045792803187, 70.49075637780638], ""12"": [61.82333681414997, 67.27874715237124], ""13"": [72.52725835839077, 11.990967888884507], ""14"": [70.14845965973046, 38.19835353433333], ""15"": [81.20730722867516, 98.0720686991372], ""16"": [7.666839168620109, 97.15733800403592], ""17"": [80.1181450792805, 39.49383531398005]}"
3,10,1.8100000000000638,1.8200000000000638,0.010000000000000009,True,2025-10-10T14:10:17.906036,2025-10-10_single_edge_only_v2,5567376058526621140,7477489296161016485,run_7477489296161016485,rgn,"{""n"": 18, ""radius"": 21.577328113985455, ""box_size"": 100.0, ""weight_low"": 1.0, ""weight_high"": 1.0}",18,5.0,0.4,0.01,0.05,3,1.0,"[0.2587892719424457, -1.4021663084040734, -0.4528757877346627, 2.371561016987971, 1.4331000534840492, 0.35576305866275254, -0.834506406155896, -1.0835042193739761, 0.8318951125649948, -0.03024413539127702, -1.134498491437163, -0.5436496665241864, 1.4459983603457414, -0.5975090249662453, -1.008677103635358, 0.4606070512434964, 0.4329189920245213, -0.8815368892564475]","[[0, 1, 1.0], [0, 3, 1.0], [2, 8, 1.0], [2, 12, 1.0], [3, 4, 1.0], [4, 6, 1.0], [4, 13, 1.0], [4, 14, 1.0], [4, 17, 1.0], [5, 9, 1.0], [5, 16, 1.0], [6, 13, 1.0], [6, 14, 1.0], [6, 17, 1.0], [7, 13, 1.0], [8, 9, 1.0], [9, 16, 1.0], [10, 11, 1.0], [10, 15, 1.0], [11, 12, 1.0], [12, 14, 1.0], [14, 17, 1.0]]","{""0"": [34.68884439495454, 21.87774601749234], ""1"": [7.10727786020805, 20.24396004888427], ""2"": [60.092071200319744, 68.64977704431313], ""3"": [39.29169400447318, 23.98724788391441], ""4"": [62.766263010626524, 28.089962638149892], ""5"": [10.004965197054949, 97.73024936277372], ""6"": [63.63189332665282, 25.881615298964245], ""7"": [71.74516088359985, 4.335349229462093], ""8"": [39.791523424936294, 93.46690136339437], ""9"": [13.309662163907888, 88.82435792294238], ""10"": [85.14033614776773, 86.66302022907475], ""11"": [85.20045792803187, 70.49075637780638], ""12"": [61.82333681414997, 67.27874715237124], ""13"": [72.52725835839077, 11.990967888884507], ""14"": [70.14845965973046, 38.19835353433333], ""15"": [81.20730722867516, 98.0720686991372], ""16"": [7.666839168620109, 97.15733800403592], ""17"": [80.1181450792805, 39.49383531398005]}"
3,11,1.8100000000000638,1.8300000000000638,0.020000000000000018,True,2025-10-10T14:10:17.906036,2025-10-10_single_edge_only_v2,5567376058526621140,7477489296161016485,run_7477489296161016485,rgn,"{""n"": 18, ""radius"": 21.577328113985455, ""box_size"": 100.0, ""weight_low"": 1.0, ""weight_high"": 1.0}",18,5.0,0.4,0.01,0.05,3,1.0,"[0.2587892719424457, -1.4021663084040734, -0.4528757877346627, 2.371561016987971, 1.4331000534840492, 0.35576305866275254, -0.834506406155896, -1.0835042193739761, 0.8318951125649948, -0.03024413539127702, -1.134498491437163, -0.5436496665241864, 1.4459983603457414, -0.5975090249662453, -1.008677103635358, 0.4606070512434964, 0.4329189920245213, -0.8815368892564475]","[[0, 1, 1.0], [0, 3, 1.0], [2, 8, 1.0], [2, 12, 1.0], [3, 4, 1.0], [4, 6, 1.0], [4, 13, 1.0], [4, 14, 1.0], [4, 17, 1.0], [5, 9, 1.0], [5, 16, 1.0], [6, 13, 1.0], [6, 14, 1.0], [6, 17, 1.0], [7, 13, 1.0], [8, 9, 1.0], [9, 16, 1.0], [10, 11, 1.0], [10, 15, 1.0], [11, 12, 1.0], [12, 14, 1.0], [14, 17, 1.0]]","{""0"": [34.68884439495454, 21.87774601749234], ""1"": [7.10727786020805, 20.24396004888427], ""2"": [60.092071200319744, 68.64977704431313], ""3"": [39.29169400447318, 23.98724788391441], ""4"": [62.766263010626524, 28.089962638149892], ""5"": [10.004965197054949, 97.73024936277372], ""6"": [63.63189332665282, 25.881615298964245], ""7"": [71.74516088359985, 4.335349229462093], ""8"": [39.791523424936294, 93.46690136339437], ""9"": [13.309662163907888, 88.82435792294238], ""10"": [85.14033614776773, 86.66302022907475], ""11"": [85.20045792803187, 70.49075637780638], ""12"": [61.82333681414997, 67.27874715237124], ""13"": [72.52725835839077, 11.990967888884507], ""14"": [70.14845965973046, 38.19835353433333], ""15"": [81.20730722867516, 98.0720686991372], ""16"": [7.666839168620109, 97.15733800403592], ""17"": [80.1181450792805, 39.49383531398005]}"
3,14,1.8100000000000638,1.8200000000000638,0.010000000000000009,True,2025-10-10T14:10:17.906036,2025-10-10_single_edge_only_v2,5567376058526621140,7477489296161016485,run_7477489296161016485,rgn,"{""n"": 18, ""radius"": 21.577328113985455, ""box_size"": 100.0, ""weight_low"": 1.0, ""weight_high"": 1.0}",18,5.0,0.4,0.01,0.05,3,1.0,"[0.2587892719424457, -1.4021663084040734, -0.4528757877346627, 2.371561016987971, 1.4331000534840492, 0.35576305866275254, -0.834506406155896, -1.0835042193739761, 0.8318951125649948, -0.03024413539127702, -1.134498491437163, -0.5436496665241864, 1.4459983603457414, -0.5975090249662453, -1.008677103635358, 0.4606070512434964, 0.4329189920245213, -0.8815368892564475]","[[0, 1, 1.0], [0, 3, 1.0], [2, 8, 1.0], [2, 12, 1.0], [3, 4, 1.0], [4, 6, 1.0], [4, 13, 1.0], [4, 14, 1.0], [4, 17, 1.0], [5, 9, 1.0], [5, 16, 1.0], [6, 13, 1.0], [6, 14, 1.0], [6, 17, 1.0], [7, 13, 1.0], [8, 9, 1.0], [9, 16, 1.0], [10, 11, 1.0], [10, 15, 1.0], [11, 12, 1.0], [12, 14, 1.0], [14, 17, 1.0]]","{""0"": [34.68884439495454, 21.87774601749234], ""1"": [7.10727786020805, 20.24396004888427], ""2"": [60.092071200319744, 68.64977704431313], ""3"": [39.29169400447318, 23.98724788391441], ""4"": [62.766263010626524, 28.089962638149892], ""5"": [10.004965197054949, 97.73024936277372], ""6"": [63.63189332665282, 25.881615298964245], ""7"": [71.74516088359985, 4.335349229462093], ""8"": [39.791523424936294, 93.46690136339437], ""9"": [13.309662163907888, 88.82435792294238], ""10"": [85.14033614776773, 86.66302022907475], ""11"": [85.20045792803187, 70.49075637780638], ""12"": [61.82333681414997, 67.27874715237124], ""13"": [72.52725835839077, 11.990967888884507], ""14"": [70.14845965973046, 38.19835353433333], ""15"": [81.20730722867516, 98.0720686991372], ""16"": [7.666839168620109, 97.15733800403592], ""17"": [80.1181450792805, 39.49383531398005]}"
0,2,0.5800000000000627,0.7300000000000628,0.15000000000000013,True,2025-10-10T14:10:28.587769,2025-10-10_single_edge_only_v2,5567376058526621140,5386615013273988182,run_5386615013273988182,er,"{""n"": 16, ""p"": 0.3197552091074317, ""weight_low"": 1.0, ""weight_high"": 1.0}",16,5.0,0.4,0.01,0.05,3,1.0,"[-0.4967365848265305, -1.0385429306642184, 1.6517435209327909, -0.8188095187672173, -0.1589117252933817, 1.0009290456996431, -0.8894952847208688, -0.8667545897293745, 0.6839607461405598, 0.12254799627453856, 1.25073992445372, 1.836805092029228, 0.6753192713411252, -0.05297606989607213, 1.1323917330750324, 1.052966911957639]","[[0, 3, 1.0], [0, 6, 1.0], [0, 7, 1.0], [0, 10, 1.0], [0, 13, 1.0], [0, 14, 1.0], [0, 15, 1.0], [1, 2, 1.0], [1, 7, 1.0], [1, 8, 1.0], [1, 10, 1.0], [1, 11, 1.0], [1, 14, 1.0], [2, 4, 1.0], [2, 11, 1.0], [3, 8, 1.0], [3, 10, 1.0], [3, 11, 1.0], [3, 13, 1.0], [4, 9, 1.0], [5, 6, 1.0], [5, 10, 1.0], [5, 11, 1.0], [5, 15, 1.0], [6, 9, 1.0], [6, 12, 1.0], [6, 13, 1.0], [6, 15, 1.0], [7, 12, 1.0], [7, 14, 1.0], [7, 15, 1.0], [9, 10, 1.0], [9, 13, 1.0], [9, 14, 1.0], [10, 11, 1.0], [10, 12, 1.0], [10, 15, 1.0], [11, 14, 1.0], [11, 15, 1.0], [12, 14, 1.0], [13, 14, 1.0]]",
0,4,0.5800000000000627,0.6300000000000627,0.050000000000000044,True,2025-10-10T14:10:28.587769,2025-10-10_single_edge_only_v2,5567376058526621140,5386615013273988182,run_5386615013273988182,er,"{""n"": 16, ""p"": 0.3197552091074317, ""weight_low"": 1.0, ""weight_high"": 1.0}",16,5.0,0.4,0.01,0.05,3,1.0,"[-0.4967365848265305, -1.0385429306642184, 1.6517435209327909, -0.8188095187672173, -0.1589117252933817, 1.0009290456996431, -0.8894952847208688, -0.8667545897293745, 0.6839607461405598, 0.12254799627453856, 1.25073992445372, 1.836805092029228, 0.6753192713411252, -0.05297606989607213, 1.1323917330750324, 1.052966911957639]","[[0, 3, 1.0], [0, 6, 1.0], [0, 7, 1.0], [0, 10, 1.0], [0, 13, 1.0], [0, 14, 1.0], [0, 15, 1.0], [1, 2, 1.0], [1, 7, 1.0], [1, 8, 1.0], [1, 10, 1.0], [1, 11, 1.0], [1, 14, 1.0], [2, 4, 1.0], [2, 11, 1.0], [3, 8, 1.0], [3, 10, 1.0], [3, 11, 1.0], [3, 13, 1.0], [4, 9, 1.0], [5, 6, 1.0], [5, 10, 1.0], [5, 11, 1.0], [5, 15, 1.0], [6, 9, 1.0], [6, 12, 1.0], [6, 13, 1.0], [6, 15, 1.0], [7, 12, 1.0], [7, 14, 1.0], [7, 15, 1.0], [9, 10, 1.0], [9, 13, 1.0], [9, 14, 1.0], [10, 11, 1.0], [10, 12, 1.0], [10, 15, 1.0], [11, 14, 1.0], [11, 15, 1.0], [12, 14, 1.0], [13, 14, 1.0]]",
0,5,0.5800000000000627,0.6100000000000627,0.030000000000000027,True,2025-10-10T14:10:28.587769,2025-10-10_single_edge_only_v2,5567376058526621140,5386615013273988182,run_5386615013273988182,er,"{""n"": 16, ""p"": 0.3197552091074317, ""weight_low"": 1.0, ""weight_high"": 1.0}",16,5.0,0.4,0.01,0.05,3,1.0,"[-0.4967365848265305, -1.0385429306642184, 1.6517435209327909, -0.8188095187672173, -0.1589117252933817, 1.0009290456996431, -0.8894952847208688, -0.8667545897293745, 0.6839607461405598, 0.12254799627453856, 1.25073992445372, 1.836805092029228, 0.6753192713411252, -0.05297606989607213, 1.1323917330750324, 1.052966911957639]","[[0, 3, 1.0], [0, 6, 1.0], [0, 7, 1.0], [0, 10, 1.0], [0, 13, 1.0], [0, 14, 1.0], [0, 15, 1.0], [1, 2, 1.0], [1, 7, 1.0], [1, 8, 1.0], [1, 10, 1.0], [1, 11, 1.0], [1, 14, 1.0], [2, 4, 1.0], [2, 11, 1.0], [3, 8, 1.0], [3, 10, 1.0], [3, 11, 1.0], [3, 13, 1.0], [4, 9, 1.0], [5, 6, 1.0], [5, 10, 1.0], [5, 11, 1.0], [5, 15, 1.0], [6, 9, 1.0], [6, 12, 1.0], [6, 13, 1.0], [6, 15, 1.0], [7, 12, 1.0], [7, 14, 1.0], [7, 15, 1.0], [9, 10, 1.0], [9, 13, 1.0], [9, 14, 1.0], [10, 11, 1.0], [10, 12, 1.0], [10, 15, 1.0], [11, 14, 1.0], [11, 15, 1.0], [12, 14, 1.0], [13, 14, 1.0]]",
0,8,0.5800000000000627,0.6100000000000627,0.030000000000000027,True,2025-10-10T14:10:28.587769,2025-10-10_single_edge_only_v2,5567376058526621140,5386615013273988182,run_5386615013273988182,er,"{""n"": 16, ""p"": 0.3197552091074317, ""weight_low"": 1.0, ""weight_high"": 1.0}",16,5.0,0.4,0.01,0.05,3,1.0,"[-0.4967365848265305, -1.0385429306642184, 1.6517435209327909, -0.8188095187672173, -0.1589117252933817, 1.0009290456996431, -0.8894952847208688, -0.8667545897293745, 0.6839607461405598, 0.12254799627453856, 1.25073992445372, 1.836805092029228, 0.6753192713411252, -0.05297606989607213, 1.1323917330750324, 1.052966911957639]","[[0, 3, 1.0], [0, 6, 1.0], [0, 7, 1.0], [0, 10, 1.0], [0, 13, 1.0], [0, 14, 1.0], [0, 15, 1.0], [1, 2, 1.0], [1, 7, 1.0], [1, 8, 1.0], [1, 10, 1.0], [1, 11, 1.0], [1, 14, 1.0], [2, 4, 1.0], [2, 11, 1.0], [3, 8, 1.0], [3, 10, 1.0], [3, 11, 1.0], [3, 13, 1.0], [4, 9, 1.0], [5, 6, 1.0], [5, 10, 1.0], [5, 11, 1.0], [5, 15, 1.0], [6, 9, 1.0], [6, 12, 1.0], [6, 13, 1.0], [6, 15, 1.0], [7, 12, 1.0], [7, 14, 1.0], [7, 15, 1.0], [9, 10, 1.0], [9, 13, 1.0], [9, 14, 1.0], [10, 11, 1.0], [10, 12, 1.0], [10, 15, 1.0], [11, 14, 1.0], [11, 15, 1.0], [12, 14, 1.0], [13, 14, 1.0]]",
0,11,0.5800000000000627,0.6100000000000627,0.030000000000000027,True,2025-10-10T14:10:28.587769,2025-10-10_single_edge_only_v2,5567376058526621140,5386615013273988182,run_5386615013273988182,er,"{""n"": 16, ""p"": 0.3197552091074317, ""weight_low"": 1.0, ""weight_high"": 1.0}",16,5.0,0.4,0.01,0.05,3,1.0,"[-0.4967365848265305, -1.0385429306642184, 1.6517435209327909, -0.8188095187672173, -0.1589117252933817, 1.0009290456996431, -0.8894952847208688, -0.8667545897293745, 0.6839607461405598, 0.12254799627453856, 1.25073992445372, 1.836805092029228, 0.6753192713411252, -0.05297606989607213, 1.1323917330750324, 1.052966911957639]","[[0, 3, 1.0], [0, 6, 1.0], [0, 7, 1.0], [0, 10, 1.0], [0, 13, 1.0], [0, 14, 1.0], [0, 15, 1.0], [1, 2, 1.0], [1, 7, 1.0], [1, 8, 1.0], [1, 10, 1.0], [1, 11, 1.0], [1, 14, 1.0], [2, 4, 1.0], [2, 11, 1.0], [3, 8, 1.0], [3, 10, 1.0], [3, 11, 1.0], [3, 13, 1.0], [4, 9, 1.0], [5, 6, 1.0], [5, 10, 1.0], [5, 11, 1.0], [5, 15, 1.0], [6, 9, 1.0], [6, 12, 1.0], [6, 13, 1.0], [6, 15, 1.0], [7, 12, 1.0], [7, 14, 1.0], [7, 15, 1.0], [9, 10, 1.0], [9, 13, 1.0], [9, 14, 1.0], [10, 11, 1.0], [10, 12, 1.0], [10, 15, 1.0], [11, 14, 1.0], [11, 15, 1.0], [12, 14, 1.0], [13, 14, 1.0]]",
7,8,0.5800000000000627,0.5900000000000627,0.010000000000000009,True,2025-10-10T14:10:28.587769,2025-10-10_single_edge_only_v2,5567376058526621140,5386615013273988182,run_5386615013273988182,er,"{""n"": 16, ""p"": 0.3197552091074317, ""weight_low"": 1.0, ""weight_high"": 1.0}",16,5.0,0.4,0.01,0.05,3,1.0,"[-0.4967365848265305, -1.0385429306642184, 1.6517435209327909, -0.8188095187672173, -0.1589117252933817, 1.0009290456996431, -0.8894952847208688, -0.8667545897293745, 0.6839607461405598, 0.12254799627453856, 1.25073992445372, 1.836805092029228, 0.6753192713411252, -0.05297606989607213, 1.1323917330750324, 1.052966911957639]","[[0, 3, 1.0], [0, 6, 1.0], [0, 7, 1.0], [0, 10, 1.0], [0, 13, 1.0], [0, 14, 1.0], [0, 15, 1.0], [1, 2, 1.0], [1, 7, 1.0], [1, 8, 1.0], [1, 10, 1.0], [1, 11, 1.0], [1, 14, 1.0], [2, 4, 1.0], [2, 11, 1.0], [3, 8, 1.0], [3, 10, 1.0], [3, 11, 1.0], [3, 13, 1.0], [4, 9, 1.0], [5, 6, 1.0], [5, 10, 1.0], [5, 11, 1.0], [5, 15, 1.0], [6, 9, 1.0], [6, 12, 1.0], [6, 13, 1.0], [6, 15, 1.0], [7, 12, 1.0], [7, 14, 1.0], [7, 15, 1.0], [9, 10, 1.0], [9, 13, 1.0], [9, 14, 1.0], [10, 11, 1.0], [10, 12, 1.0], [10, 15, 1.0], [11, 14, 1.0], [11, 15, 1.0], [12, 14, 1.0], [13, 14, 1.0]]",
0,4,2.840000000000046,3.040000000000042,0.19999999999999574,True,2025-10-10T14:10:35.664227,2025-10-10_single_edge_only_v2,5567376058526621140,4546174122080664949,run_4546174122080664949,rgn,"{""n"": 19, ""radius"": 19.62639414004412, ""box_size"": 100.0, ""weight_low"": 1.0, ""weight_high"": 1.0}",19,5.0,0.4,0.01,0.05,3,1.0,"[-0.5785564007202988, -1.0258938173759535, -1.6173098412049103, 0.553134353213668, -1.8093242555128957, 1.4128500991245658, 0.19508194355103362, -0.8675031892769571, 1.1193081529904962, 1.0114030563288874, 1.125097676148429, -0.7899762406112258, -0.3388220534294995, 1.0071329474829518, 1.2592363635030184, 0.7663390468212977, -2.19091016544442, 0.0013335704169189623, 0.1300204537233471]","[[0, 10, 1.0], [1, 6, 1.0], [1, 7, 1.0], [1, 14, 1.0], [2, 5, 1.0], [2, 10, 1.0], [2, 18, 1.0], [3, 6, 1.0], [3, 7, 1.0], [3, 8, 1.0], [4, 15, 1.0], [5, 9, 1.0], [5, 11, 1.0], [5, 16, 1.0], [5, 18, 1.0], [6, 7, 1.0], [6, 8, 1.0], [6, 14, 1.0], [7, 8, 1.0], [7, 13, 1.0], [9, 11, 1.0], [9, 16, 1.0], [10, 18, 1.0], [11, 15, 1.0], [11, 16, 1.0], [12, 13, 1.0], [12, 15, 1.0], [14, 17, 1.0]]","{""0"": [57.09116397324918, 8.796437609941865], ""1"": [12.304207405620527, 62.00563961295177], ""2"": [58.230796390130934, 45.79914476947852], ""3"": [26.45298704961081, 79.44756992677466], ""4"": [57.50151181022959, 97.6193175821355], ""5"": [73.46763030667941, 51.220506796671216], ""6"": [15.07527848580863, 68.57512881220588], ""7"": [24.600682344964508, 65.2189335579683], ""8"": [18.738094452876773, 82.73106306371128], ""9"": [83.28322721545018, 49.289431017949035], ""10"": [59.982234615973205, 28.535924578348094], ""11"": [78.55336468703086, 65.49853435284186], ""12"": [56.191731892393626, 68.48790863273348], ""13"": [49.968728218033334, 67.40162642485886], ""14"": [5.380791713227618, 52.89473225280242], ""15"": [70.42195045276868, 79.05552902192998], ""16"": [89.64825082641198, 59.65924006192394], ""17"": [6.922795201315857, 14.16153248115356], ""18"": [61.94967739241957, 37.42228114981505]}"
0,8,2.840000000000046,2.940000000000044,0.09999999999999787,True,2025-10-10T14:10:35.664227,2025-10-10_single_edge_only_v2,5567376058526621140,4546174122080664949,run_4546174122080664949,rgn,"{""n"": 19, ""radius"": 19.62639414004412, ""box_size"": 100.0, ""weight_low"": 1.0, ""weight_high"": 1.0}",19,5.0,0.4,0.01,0.05,3,1.0,"[-0.5785564007202988, -1.0258938173759535, -1.6173098412049103, 0.553134353213668, -1.8093242555128957, 1.4128500991245658, 0.19508194355103362, -0.8675031892769571, 1.1193081529904962, 1.0114030563288874, 1.125097676148429, -0.7899762406112258, -0.3388220534294995, 1.0071329474829518, 1.2592363635030184, 0.7663390468212977, -2.19091016544442, 0.0013335704169189623, 0.1300204537233471]","[[0, 10, 1.0], [1, 6, 1.0], [1, 7, 1.0], [1, 14, 1.0], [2, 5, 1.0], [2, 10, 1.0], [2, 18, 1.0], [3, 6, 1.0], [3, 7, 1.0], [3, 8, 1.0], [4, 15, 1.0], [5, 9, 1.0], [5, 11, 1.0], [5, 16, 1.0], [5, 18, 1.0], [6, 7, 1.0], [6, 8, 1.0], [6, 14, 1.0], [7, 8, 1.0], [7, 13, 1.0], [9, 11, 1.0], [9, 16, 1.0], [10, 18, 1.0], [11, 15, 1.0], [11, 16, 1.0], [12, 13, 1.0], [12, 15, 1.0], [14, 17, 1.0]]","{""0"": [57.09116397324918, 8.796437609941865], ""1"": [12.304207405620527, 62.00563961295177], ""2"": [58.230796390130934, 45.79914476947852], ""3"": [26.45298704961081, 79.44756992677466], ""4"": [57.50151181022959, 97.6193175821355], ""5"": [73.46763030667941, 51.220506796671216], ""6"": [15.07527848580863, 68.57512881220588], ""7"": [24.600682344964508, 65.2189335579683], ""8"": [18.738094452876773, 82.73106306371128], ""9"": [83.28322721545018, 49.289431017949035], ""10"": [59.982234615973205, 28.535924578348094], ""11"": [78.55336468703086, 65.49853435284186], ""12"": [56.191731892393626, 68.48790863273348], ""13"": [49.968728218033334, 67.40162642485886], ""14"": [5.380791713227618, 52.89473225280242], ""15"": [70.42195045276868, 79.05552902192998], ""16"": [89.64825082641198, 59.65924006192394], ""17"": [6.922795201315857, 14.16153248115356], ""18"": [61.94967739241957, 37.42228114981505]}"
1,3,2.840000000000046,2.850000000000046,0.009999999999999787,True,2025-10-10T14:10:35.664227,2025-10-10_single_edge_only_v2,5567376058526621140,4546174122080664949,run_4546174122080664949,rgn,"{""n"": 19, ""radius"": 19.62639414004412, ""box_size"": 100.0, ""weight_low"": 1.0, ""weight_high"": 1.0}",19,5.0,0.4,0.01,0.05,3,1.0,"[-0.5785564007202988, -1.0258938173759535, -1.6173098412049103, 0.553134353213668, -1.8093242555128957, 1.4128500991245658, 0.19508194355103362, -0.8675031892769571, 1.1193081529904962, 1.0114030563288874, 1.125097676148429, -0.7899762406112258, -0.3388220534294995, 1.0071329474829518, 1.2592363635030184, 0.7663390468212977, -2.19091016544442, 0.0013335704169189623, 0.1300204537233471]","[[0, 10, 1.0], [1, 6, 1.0], [1, 7, 1.0], [1, 14, 1.0], [2, 5, 1.0], [2, 10, 1.0], [2, 18, 1.0], [3, 6, 1.0], [3, 7, 1.0], [3, 8, 1.0], [4, 15, 1.0], [5, 9, 1.0], [5, 11, 1.0], [5, 16, 1.0], [5, 18, 1.0], [6, 7, 1.0], [6, 8, 1.0], [6, 14, 1.0], [7, 8, 1.0], [7, 13, 1.0], [9, 11, 1.0], [9, 16, 1.0], [10, 18, 1.0], [11, 15, 1.0], [11, 16, 1.0], [12, 13, 1.0], [12, 15, 1.0], [14, 17, 1.0]]","{""0"": [57.09116397324918, 8.796437609941865], ""1"": [12.304207405620527, 62.00563961295177], ""2"": [58.230796390130934, 45.79914476947852], ""3"": [26.45298704961081, 79.44756992677466], ""4"": [57.50151181022959, 97.6193175821355], ""5"": [73.46763030667941, 51.220506796671216], ""6"": [15.07527848580863, 68.57512881220588], ""7"": [24.600682344964508, 65.2189335579683], ""8"": [18.738094452876773, 82.73106306371128], ""9"": [83.28322721545018, 49.289431017949035], ""10"": [59.982234615973205, 28.535924578348094], ""11"": [78.55336468703086, 65.49853435284186], ""12"": [56.191731892393626, 68.48790863273348], ""13"": [49.968728218033334, 67.40162642485886], ""14"": [5.380791713227618, 52.89473225280242], ""15"": [70.42195045276868, 79.05552902192998], ""16"": [89.64825082641198, 59.65924006192394], ""17"": [6.922795201315857, 14.16153248115356], ""18"": [61.94967739241957, 37.42228114981505]}"
