row_index,run_id,graph_type,n,edge_u,edge_v,delta_obs,baseline_Kc_csv,new_Kc_csv,dK_da_pred,sign_match,Kc_from_continuation,Kc_refined,augment_res_norm,Hx_condition_number,linear_system_residual
200,1759451249_27,rgn,20,9,11,0.8399999999999821,4.160000000000018,5.0,1.2651148538704906,True,4.160000000000018,4.160000006506667,1.0785573198766601e-14,237937835167.78384,2.846011632054527e-14
201,1759451249_27,rgn,20,9,17,0.8399999999999821,4.160000000000018,5.0,1.7678836887801532,True,4.160000000000018,4.160000006506667,1.0785573198766601e-14,237937835167.78384,1.141036819523227e-13
202,1759451249_27,rgn,20,10,11,0.8399999999999821,4.160000000000018,5.0,1.3684646721083122,True,4.160000000000018,4.160000006506667,1.0785573198766601e-14,237937835167.78384,3.9307008959839496e-14
203,1759451249_27,rgn,20,10,17,0.8399999999999821,4.160000000000018,5.0,1.8836337282130973,True,4.160000000000018,4.160000006506667,1.0785573198766601e-14,237937835167.78384,6.363373517229229e-14
204,1759451249_27,rgn,20,11,12,0.8399999999999821,4.160000000000018,5.0,2.186496214985149,True,4.160000000000018,4.160000006506667,1.0785573198766601e-14,237937835167.78384,6.064731376934677e-14
205,1759451249_27,rgn,20,11,13,0.2999999999999936,4.160000000000018,4.4600000000000115,2.9545386146411046,True,4.160000000000018,4.160000006506667,1.0785573198766601e-14,237937835167.78384,2.742730486810701e-14
206,1759451249_27,rgn,20,11,16,0.8399999999999821,4.160000000000018,5.0,0.5027475289945726,True,4.160000000000018,4.160000006506667,1.0785573198766601e-14,237937835167.78384,1.836588903954173e-14
207,1759451249_27,rgn,20,11,19,0.2399999999999948,4.160000000000018,4.400000000000013,2.8179781897673313,True,4.160000000000018,4.160000006506667,1.0785573198766601e-14,237937835167.78384,2.6019048306802758e-14
208,1759451249_27,rgn,20,12,17,0.8399999999999821,4.160000000000018,5.0,1.9764123622918495,True,4.160000000000018,4.160000006506667,1.0785573198766601e-14,237937835167.78384,7.466626727840576e-14
209,1759451249_27,rgn,20,13,17,0.2999999999999936,4.160000000000018,4.4600000000000115,0.1809941697304598,True,4.160000000000018,4.160000006506667,1.0785573198766601e-14,237937835167.78384,2.230707752149533e-15
210,1759451249_27,rgn,20,15,17,0.0699999999999985,4.160000000000018,4.230000000000016,0.37043545211589607,True,4.160000000000018,4.160000006506667,1.0785573198766601e-14,237937835167.78384,3.91684538157304e-15
211,1759451249_27,rgn,20,16,17,0.8399999999999821,4.160000000000018,5.0,1.2643331032713785,True,4.160000000000018,4.160000006506667,1.0785573198766601e-14,237937835167.78384,7.60570545310947e-14
212,1759451249_27,rgn,20,17,19,0.2499999999999946,4.160000000000018,4.410000000000013,-0.0017979782701345345,False,4.160000000000018,4.160000006506667,1.0785573198766601e-14,237937835167.78384,2.2323539299499034e-17
