K,r,eigval_0,eigval_1,eigval_2,eigval_3,eigval_4,eigval_5,eigval_6,eigval_7,eigval_8,eigval_9
2.8500000000000165,0.9950754190881101,-17.97652864286354,-16.043595378137734,-15.155107745650907,-14.151250852035314,-11.926092129956096,-10.692957615034503,-7.197792064220252,-6.370675331099315,-2.500239197670198,-7.169150483955036e-16
2.8510000000000164,0.9950788926049592,-17.98289562360601,-16.04928719787229,-15.160465180369288,-14.15628592856733,-11.930334430836103,-10.69675010364379,-7.200356776291569,-6.372946161389757,-2.5011255120450544,-6.606027434936125e-16
2.8520000000000163,0.9950823624409464,-17.989262583232815,-16.05497899569406,-15.165822601098842,-14.161320980045776,-11.934576710848715,-10.700542577634698,-7.20292147468165,-6.375216977794338,-2.5020118230309008,1.6178442130290568e-15
2.853000000000016,0.9950858286012815,-17.995629521766457,-16.060670771626093,-15.17118000785431,-14.166356006497626,-11.938818970016548,-10.704335037023036,-7.205486159404776,-6.3774877803292584,-2.502898130631559,-1.2739090788538817e-15
2.854000000000016,0.9950892910911643,-18.00199643922942,-16.066362525691392,-15.17653740065044,-14.171391007949815,-11.943061208362188,-10.70812748182456,-7.2080508304752255,-6.3797585690106935,-2.5037844348508322,-6.184780347761527e-16
2.855000000000016,0.9950927499157852,-18.008363335644155,-16.07205425791294,-15.181894779501954,-14.176425984429246,-11.947303425908217,-10.711919912055038,-7.2106154879072335,-6.382029343854833,-2.5046707356925233,1.343707901786848e-15
2.856000000000016,0.9950962050803263,-18.01473021103305,-16.07774596831369,-15.187252144423516,-14.181460935962761,-11.951545622677122,-10.715712327730184,-7.213180131715028,-6.3843001048777674,-2.505557033160404,9.96920111564638e-16
2.8570000000000157,0.9950996565899597,-18.02109706541851,-16.083437656916548,-15.192609495429833,-14.186495862577175,-11.955787798691421,-10.71950472886572,-7.215744761912843,-6.386570852095652,-2.506443327258284,4.720949636171754e-16
2.8580000000000156,0.9951031044498491,-18.02746389882289,-16.0891293237444,-15.197966832535544,-14.191530764299282,-11.96002995397356,-10.723297115477315,-7.218309378514831,-6.388841585524533,-2.5073296179899334,-9.503567207132483e-16
2.8590000000000155,0.9951065486651484,-18.03383071126848,-16.0948209688201,-15.20332415575527,-14.196565641155807,-11.964272088545988,-10.727089487580653,-7.220873981535185,-6.3911123051804815,-2.5082159053591244,-2.3361390549594635e-15
2.8600000000000154,0.9951099892410026,-18.040197502777602,-16.10051259216646,-15.208681465103638,-14.201600493173457,-11.968514202431061,-10.73088184519134,-7.223438570988051,-6.393383011079545,-2.5091021893696346,2.6280431585980425e-15
2.8610000000000153,0.9951134261825478,-18.046564273372454,-16.106204193806278,-15.214038760595225,-14.206635320378904,-11.972756295651177,-10.734674188325021,-7.226003146887565,-6.395653703237717,-2.5099884700252195,1.2679524526618368e-15
2.862000000000015,0.995116859494911,-18.05293102307532,-16.1118957737623,-15.219396042244608,-14.211670122798754,-11.976998368228639,-10.738466516997287,-7.228567709247832,-6.3979243816709825,-2.510874747329665,2.53405635536465e-15
2.863000000000015,0.9951202891832095,-18.05929775190835,-16.117587332057255,-15.224753310066344,-14.216704900459609,-11.981240420185761,-10.742258831223683,-7.2311322580829405,-6.4001950463953,-2.511761021286678,5.3941978721069e-16
2.864000000000015,0.9951237152525528,-18.0656644598937,-16.12327886871382,-15.230110564074945,-14.221739653388008,-11.98548245154479,-10.746051131019774,-7.233696793406955,-6.4024656974265985,-2.512647291900028,1.2399980896372376e-15
2.865000000000015,0.9951271377080401,-18.072031147053536,-16.128970383754677,-15.235467804284927,-14.226774381610474,-11.989724462327981,-10.749843416401093,-7.236261315233954,-6.404736334780793,-2.513533559173467,2.5891701157003675e-15
2.8660000000000148,0.9951305565547621,-18.078397813409936,-16.134661877202447,-15.240825030710802,-14.231809085153468,-11.993966452557526,-10.753635687383143,-7.238825823577952,-6.4070069584737634,-2.5144198231107215,-3.4014313301489708e-16
2.8670000000000146,0.9951339717978013,-18.08476445898495,-16.140353349079714,-15.246182243367004,-14.236843764043417,-11.998208422255573,-10.757427943981387,-7.241390318452964,-6.409277568521351,-2.51530608371551,-5.507010551275035e-16
2.8680000000000145,0.99513738344223,-18.091131083800647,-16.146044799409058,-15.251539442267989,-14.241878418306731,-12.002450371444278,-10.761220186211293,-7.243954799872993,-6.411548164939411,-2.516192340991569,2.040991685411577e-15
